MIS_NO,MIS_DT,MIS_TYP,PO_NO,ITM_CD,GDN_CD,CHAL_QTY,VENDUQ_QTY,VEND_UQ,VEND_CD,REC_QTY,CHAL_NO,CHAL_DT,RECT_VAL,ACT_QTY,DEV_QTY,RFR_QTY,REJ_QTY,SHT_QTY,TST_QTY,CS_QTY,QLT_RTG,DEL_RTG,MTL_FLG,VAL_FLG,VAL_MTL,INSP_AUTH,INSP_DT,WHAR_DEM,FREIGHT,MC_NT_NO,MC_NT_DT,STAT_CD,MVD_QTY,RV_NO,RV_DT,KOD,COST_CL,PSA_CD,BPLN_NO,DISCOUNT,IGP_NO,BOC_ITM_CD,CON_FACT,WGT,NO_PACKS,PREV_MIS,COMM,COMM1,REMARK,INOTE_NO,REMARK1,QR_QTY,REJ_REASON1,REJ_REASON2,REJ_REASON3,RV_FWD_DT,RV_FWD_TRANS,RV_FWD_SEC,TMP_ACT,STATE_UP,GSTIN_NO,HSN_CD,COMP_SCHEME,GST_EXEMPT,UNIT_RT,CGST_PCT,CGST_AMT,SGST_PCT,SGST_AMT,IGST_PCT,IGST_AMT,MFD_MTH,MFD_YR
20240229,2024/10/05,M,20230325,2101877053,,7216,7216,,T001321011,7216,SB044,2024/29/04,50728.8758,7102,0,114,0,0,222,0,34.45,6.91,0,0,0,GM OPF,2024/06/06,0,0,,,2,7102,S20240319,2024/21/06,,,5,210,0,20240237,2101877053,1,,3,,,,,202400179,N,0,,,,2024/24/06,20240039,6,0,N,27AAAFT1739P2ZP,5806,N,N,7.14,0,0,0,0,5,2577.16,4,2024
20240230,2024/10/05,M,20230040,2101221372,,13311,13311,,T001321011,13311,SB051,2024/29/04,25475.3048,13112,0,199,0,0,408,0,34.48,7.26,0,0,0,GM OPF,2024/18/06,0,0,,,2,13112,S20240329,2024/21/06,,,5,407,0,20240236,2101221372,1,,2,,,,,202400223,N,0,,,,2024/25/06,20240040,6,0,N,27AAAFT1739P2ZP,5806,N,N,1.94,0,0,0,0,5,1293.1,4,2024
20240231,2024/10/05,M,20230449,2101786836,,1103,1103,,T001321011,1103,SB048,2024/29/04,31950.646,1085,0,18,0,0,60,0,34.43,1.46,0,0,0,GM OPF,2024/10/06,0,0,,,2,1085,S20240312,2024/21/06,,,5,3009,0,20240235,2101786836,1,,2,,,,,202400184,N,0,,,,2024/24/06,20240039,6,0,N,27AAAFT1739P2ZP,5806,N,N,29.45,0,0,0,0,5,1624.04,4,2024
20240232,2024/10/05,M,20230048,2101221263,,7280,7280,,T001321011,7280,SB045,2024/29/04,45644.0184,6966,0,314,0,0,219,0,33.49,8.98,0,0,0,GM OPF,2024/15/06,0,0,,,2,6966,S20240326,2024/21/06,,,5,721,0,20240234,2101221263,1,,2,,,,,202400221,N,0,,,,2024/25/06,20240040,6,0,N,27AAAFT1739P2ZP,5806,N,N,6.55,0,0,0,0,5,2385.06,4,2024
20240233,2024/10/05,C,20230779,2101777074,,828,828,,0,828,SB050,2024/29/04,,0,0,0,828,0,0,0,0,0,0,0,0,GM OPF,2024/13/06,0,0,,,1,0,,,,,,,0,20240232,2101777074,0,,1,,M/S TODI & COMPANY,,,0,,0,THICKNESS OBSERVED 0.74-0.75 AGAINST SPECIFIED 0.62 MM (MAX.).,MASS OBSERVED 10.4178-10.5886 GM AGAINST SPECIFIED 9.60 GM (MAX.),LINEAR DENSITY OF WARP OBSERVED 102.92-104.00 AGAINST 43.3TEX X1(+10,,,,0,N,27AAAFT1739P2ZP,5806,N,N,20,0,0,0,0,5,828,,
20240234,2024/10/05,M,20220417,2101786992,,15986,15986,,T001321011,15986,SB047,2024/29/04,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240231,,1,,8,,,,,0,,0,,,,,,,0,N,27AAAFT1739P2ZP,5806,N,N,10.32,0,0,0,0,5,8251.81,,
20240235,2024/10/05,M,20220327,2101114156,,2560,2560,,T001321011,2560,SB052,2024/29/04,17851.973,2515,0,45,0,0,9,0,34.38,0,0,0,0,GM OPF,2024/10/06,0,0,,,2,2515,S20240296,2024/19/06,,,5,2609,0,20240230,2101114156,1,,1,,,,,202400192,N,0,,,,2024/25/06,20240040,6,0,N,27AAAFT1739P2ZP,5607,N,N,7.1,0,0,0,0,12,2180.57,4,2024
20240236,2024/10/05,M,20230466,2101876972,,2734,2734,,T001321011,2734,SB041,2024/29/04,81317.2304,2702,0,32,0,0,24,0,34.59,17.62,0,0,0,GM OPF,2024/10/06,0,0,,,2,2702,SA20240017,2024/21/06,,,5,9303,0,20240233,2101876972,1,,7,,,,,202400196,N,0,,,,2024/24/06,20240039,6,0,N,27AAAFT1739P2ZP,5806,N,N,30.1,0,0,0,0,5,4114.01,4,2024
20240237,2024/10/05,M,20230183,2101877081,,2573,2573,,T001321011,2573,SB043,2024/29/04,49395.214,2530,0,43,0,0,24,0,34.42,14.98,0,0,0,GM OPF,2024/27/05,0,0,,,2,2530,S20240239,2024/30/05,,,5,3116,0,20240239,2101877081,1,,4,,,,,202400142,N,0,,,,2024/31/05,20240028,6,0,N,27AAAFT1739P2ZP,5806,N,N,19.52,0,0,0,0,5,2511.74,4,2024
20240238,2024/10/05,W,20230276,2110025108,,4,4,,S009925026,4,41,2024/09/05,59142.8572,4,0,0,0,0,0,0,35,1.16,0,0,0,GM OPF,2024/22/05,0,0,,,2,4,S20240211,2024/27/05,,,5,108,0,,2110025108,0,,0,,,,,202400109,N,0,,,,2024/30/05,20240026,6,0,,,0,,,0,0,0,0,0,0,0,,
20240239,2024/10/05,W,20230204,2110025107,,29,29,,S009925026,29,40,2024/09/05,1072710,29,0,0,0,0,0,0,35,2.31,0,0,0,GM OPF,2024/22/05,0,0,,,2,29,S20240210,2024/27/05,,,5,120,0,,2110025107,0,,0,,,,,202400110,N,0,,,,2024/30/05,20240026,6,0,,,0,,,0,0,0,0,0,0,0,,
20240246,2024/10/05,C,20240129,9911037268,,1,1,,0,1,208,2024/04/05,14750,1,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/17/05,0,0,,,2,1,S20240206,2024/25/05,,,5,208,0,20240242,9911037268,0,,1,,M/S SUYASH CHEMICALS,,,0,,0,,,,2024/30/05,20240026,6,0,Y,09ACBPT8762B1ZE,8429,N,N,12500,9,1125,9,1125,0,0,,
20240240,2024/11/05,M,20230472,2101126374,,5526,5526,,S009925009,5526,72,2024/10/05,142357.348,5320,0,86,120,0,93,0,33.7,17.2,0,0,0,GM OPF,2024/01/06,0,0,,,2,5320,S20240286,2024/13/06,,,5,808,0,20240243,2101126374,1,,2,,,,,202400161,N,0,QTY 120.00 MTR REJECTED DUE TO NUMEROUS CUT ENDS & WEAVING DEFECTS.,,,2024/24/06,20240039,6,0,Y,09ADWPK1340G1ZE,5607,N,N,26.7589,6,8872.18,6,8872.18,0,0,5,2024
20240241,2024/11/05,M,20230394,2101797032,,15438,15438,,S009925009,15438,69,2024/10/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240244,,1,,3,,,,,0,,0,,,,,,,0,Y,09ADWPK1340G1ZE,5607,N,N,4.4286,6,4102.23,6,4102.23,0,0,,
20240242,2024/11/05,M,20220267,2101126380,,832,832,,S009925009,832,74,2024/10/05,20903.61,651,0,11,170,0,15,0,27.39,0,0,0,0,GM OPF,2024/03/06,0,0,,,2,651,S20240281,2024/13/06,,,5,905,0,20240245,2101126380,1,,1,,,,,202400172,N,0,QTY 170.00 MTR REJECTED DUE TO B.S. OF ROLL NO.05 IS LESS THAN SPECI,,,2024/24/06,20240039,6,0,Y,09ADWPK1340G1ZE,5607,N,N,20.5089,6,1023.8,6,1023.8,0,0,5,2024
20240243,2024/11/05,M,20230431,2101787014,,15593,15593,,S009925009,15593,70,2024/10/05,96688.1562,15198,0,395,0,0,510,0,34.11,19.8,0,0,0,GM OPF,2024/27/06,0,0,,,2,15198,S20240372,2024/02/07,,,5,520,0,20240246,2101787014,1,,8,,,,,202400252,N,0,,,,2024/02/07,20240051,6,0,Y,09ADWPK1340G1ZE,5806,N,N,6.3619,2.5,2480.03,2.5,2480.03,0,0,5,2024
20240244,2024/11/05,M,20230415,2101126380,,2760,2760,,S009925009,2760,73,2024/10/05,55681.6635,2715,0,45,0,0,42,0,34.43,29.4,0,0,0,GM OPF,2024/01/06,0,0,,,2,2715,S20240282,2024/13/06,,,5,904,0,20240247,2101126380,1,,1,,,,,202400163,N,0,,,,2024/24/06,20240039,6,0,Y,09ADWPK1340G1ZE,5807,N,N,20.5089,6,3396.27,6,3396.27,0,0,5,2024
20240245,2024/11/05,M,20230399,2103784280,,2214,2214,,S009925009,2214,71,2024/10/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240248,,1,,2,,,,,0,,0,,,,,,,0,Y,09ADWPK1340G1ZE,5806,N,N,89.7143,2.5,4965.69,2.5,4965.69,0,0,,
20240247,2024/14/05,M,20230102,2101138459,,1423,1423,,S013421001,1423,SI/01/05/,2024/06/05,,0,0,0,1423,0,0,0,0,0,0,0,0,GM OPF,2024/20/05,0,0,,,1,0,,,,,,,0,20240249,2101138459,1,,17,,,,,0,,0,ENDS PER CM OBSERVED 21-22 AGAINST SPECIFIED 18 +_ 5 %,NO OF PLY OBSERVED 2 AGAINST 3 IN WARP DIRECTION & IN WEFT DIRECTION,ALSO OBSERVED 2 PLY AGAINST SPECIFIED 3 OR 4 PLY,,,,0,N,27AAACS6430P1ZZ,5209,N,N,222.1,0,0,0,0,5,15802.42,,
20240248,2024/14/05,M,20230602,2110075019,,157,157,,S000525000,157,33,2024/14/05,309290,157,0,0,0,0,1,0,35,30,0,0,0,GM OPF,2024/10/06,0,0,,,2,157,S20240299,2024/19/06,5,,5,612,0,20240250,2110075019,1,,1,,,,,202400194,N,0,,,,2024/20/06,20240036,6,0,Y,09AACCS0177M1Z1,8804,N,N,1970,9,27836.1,9,27836.1,0,0,4,2024
20240249,2024/14/05,M,20190210,2110071023,,136,136,,S000525000,136,35,2024/14/05,19200,128,0,0,8,0,1,0,32.94,0,0,0,0,GM OPF,2024/04/07,0,0,,,2,128,S20240412,2024/10/07,5,,5,710,0,20240251,2110071023,1,,1,,,,,202400279,N,,EXCESS TO ORDER,,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,150,9,1836,9,1836,0,0,5,2024
20240250,2024/14/05,M,20230225,2110005018,,874,874,,S000525000,874,34,2024/14/05,62208,864,0,0,10,0,1,0,34.6,13.87,0,0,0,GM OPF,2024/27/06,0,0,,,2,864,S20240379,2024/04/07,5,,5,405,0,20240252,2110005018,1,,1,,,,,202400248,N,,REJECTED DUE TO PIN DAMAGE,,,2024/05/07,20240053,6,0,Y,09AACCS0177M1Z1,8804,N,N,72,9,5663.52,9,5663.52,0,0,5,2024
20240251,2024/14/05,C,20231420,801689171,,1100,1100,,0,1100,12,2024/14/05,2200,1100,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/17/05,0,0,,,2,1100,S20240207,2024/25/05,,,5,3623,0,20240253,801689171,0,,2,,M/S PRIYA ENTERPRISES,,,0,,0,,,,2024/30/05,20240026,6,0,Y,09ATWPK3223E1ZJ,7318,N,N,1.6945,9,168,9,168,0,0,,
20240252,2024/14/05,M,20230533,9911039047,,160,160,,S000921326,160,7,2024/14/05,9598.64,160,0,0,0,0,0,0,35,21,0,0,0,GM OPF,2024/13/06,0,0,,,2,160,S20240339,2024/24/06,,,5,101,0,20240254,9911039047,1,,1,,,,,202400210,N,0,,,,2024/27/06,20240043,6,0,Y,09DIJPS8367A1ZS,4820,N,N,59.9915,9,863.88,9,863.88,0,0,,
20240253,2024/15/05,M,20230505,2101222001,,428,428,,S013421001,428,SI/12/05/,2024/14/05,227419.9863,411,0,17,0,0,9,0,33.61,20.07,0,0,0,"GM/OPF,KANPUR",2024/02/07,0,0,,,2,411,S20240386,2024/05/07,,,5,609,0,20240255,2101222001,1,,1,,,,,202400263,N,0,,,,2024/06/07,20240054,6,0,N,27AAACS6430P1ZZ,5208,N,N,553.33,0,0,0,0,5,11841.26,5,2024
20240254,2024/15/05,C,20240127,9911039122,,17,17,,0,17,18,2024/15/05,24573.5,17,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/22/05,0,0,,,2,17,S20240226,2024/29/05,,,5,101,0,20240256,9911039122,0,,1,,M/S CLASSIC FOAM INDUSTRIES,,,0,,0,,,,2024/31/05,20240028,6,0,Y,09ACXPK1726G2Z8,3220,N,N,1200,9,1836,9,1836,0,0,,
20240255,2024/15/05,M,20190006,2110075021,,31,31,,S000525000,31,38,2024/15/05,,31,0,0,0,0,1,0,35,0,0,0,0,GM OPF,2024/11/07,0,0,,,1,0,,,,,,,0,20240257,2110075021,1,,1,,,,,0,,,,,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,3700,9,10323,9,10323,0,0,5,2024
20240257,2024/15/05,C,20240006,2101035001,,500,500,,0,500,9,2024/01/05,22420,500,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/23/05,0,0,,,2,500,S20240273,2024/13/06,,,5,911,0,20240259,2101035001,0,,500,,M/S VARISHA PRECISION WORKS,,,0,,0,,,,2024/24/06,20240039,6,0,Y,09ADDPN6913H1ZF,4820,N,N,38,9,1710,9,1710,0,0,,
20240341,2024/15/05,C,20240118,9911037268,,95,95,,0,95,10,2024/15/05,17711.9995,95,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/11/06,0,0,,,2,95,S20240288,2024/19/06,,,5,210,0,20240258,9911037268,0,,95,,"m/s ANUSHKA ENTERPRISES,KANPUR",,,0,,0,,,,2024/19/06,20240035,24,0,Y,09CLXPK4843F1ZI,6805,N,N,158,9,1351,9,1351,0,0,,
20240256,2024/16/05,C,20231489,9911039084,,200,200,,0,200,8,2024/15/05,4000,200,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/25/05,0,0,,,2,200,S20240271,2024/13/06,,,5,101,0,20240260,9911039084,0,,2,,M/S SHREE PAWAN PRINTERS,,,0,,0,,,,2024/25/06,20240041,24,0,Y,09DIJPS8367A1ZS,4820,N,N,16.95,9,305,9,305,0,0,,
20240258,2024/16/05,M,20230454,2010797691,,3682,3682,,T001321011,3682,SB086,2024/15/05,159986.554,3380,0,302,0,0,105,0,32.13,8.67,0,0,0,GM OPF,2024/28/05,0,0,,,2,3380,S20240243,2024/30/05,,,5,418,0,20240261,2010797691,1,,2,,,,,202400148,N,0,,,,2024/31/05,20240028,6,0,N,27AAAFT1739P2ZP,5806,N,N,47.33,0,0,0,0,5,8714.06,5,2024
20240259,2024/16/05,C,20240035,9911039066,,10000,10000,,0,10000,13,2024/16/05,25000,10000,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/25/05,0,0,,,2,10000,S20240251,2024/01/06,,,5,101,0,20240262,9911039066,0,,3,,M/S PRIYA ENTERPRISES,,,0,,0,,,,2024/06/06,20240032,6,0,Y,09ATWPK3223E1ZJ,4820,N,N,2.1186,9,1907,9,1907,0,0,,
20240260,2024/17/05,C,20231461,2110077026,,137,137,,0,137,40,2024/16/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240263,,0,,1,,M/S SHRI DURGA ENGINEERING WORKS,,,0,,0,,,,,,,0,Y,09AACCS0177M1Z1,8804,N,N,118,9,1454.94,9,1454.94,0,0,,
20240261,2024/18/05,C,20240173,9911038795,,1800,1800,,0,1800,12,2024/17/05,7560,1800,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/22/05,0,0,,,2,1800,S20240221,2024/28/05,,,5,103,0,20240266,9911038795,0,,10,,M/S VARISHA PRECISION WORKS,,,0,,0,,,,2024/31/05,20240028,6,0,Y,09ADDPN6913H1ZF,4820,N,N,4,2.5,180,2.5,180,0,0,,
20240262,2024/18/05,C,20240174,9911038796,,720,720,,0,720,50,2024/17/05,6048,720,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/22/05,0,0,,,2,720,S20240222,2024/28/05,,,5,103,0,20240267,9911038796,0,,4,,M/S SHARM SEVI ENTERPRISES,,,0,,0,,,,2024/31/05,20240028,6,0,Y,09AAVFS0855J1ZH,4820,N,N,8,2.5,144,2.5,144,0,0,,
20240263,2024/18/05,M,20240053,2103679552,,3000,3000,,C000329001,3000,11060,2024/09/05,38771.1,3000,0,0,0,0,10,0,35,14.03,0,0,0,GM OPF,2024/27/05,0,0,0,,2,3000,S20240231,2024/29/05,5,,5,213,0,20240265,2103679552,1,,1,,,,,202400139,N,,,,,2024/31/05,20240028,6,0,N,19AADFC2983M1ZZ,93,N,N,12.9237,0,0,0,0,18,6978.8,5,2024
20240264,2024/18/05,M,20220118,2101211560,,280,280,,M004221001,280,9/2024-25,2024/11/05,,0,0,0,280,0,0,0,0,0,0,0,0,GM OPF,2024/10/06,0,0,,,1,0,,,,,,,0,20240268,2101211560,1,,2,,,,,0,,0,MASS/SQ MTR OBSERVED 175.62-179.71 AGAINST SPECIFIED 170(+5%/-2.5%).,SHRINKAGE% IN WARP DIRECTION OBSERVED -2.8% AGAINST SPECIFIED 2.5%MA,,,,,0,N,27AAAFM2237M1Z8,5208,N,N,173.14,0,0,0,0,5,2423.96,,
20240265,2024/18/05,M,20230531,2101211560,,3142.5,3142.5,,S009925025,3142.5,905601726,2024/11/05,,3061.5,0,81,0,0,21,0,34.1,20.55,0,0,0,GM OPF,2024/08/07,0,0,0,,1,0,,,,,,,0,20240269,2101211560,1,,12,,,,,202400300,N,0,,,,,,,0,N,08AACCS0486K1Z3,5208,N,N,172.86,0,0,0,0,5,27160.63,4,2024
20240267,2024/20/05,M,20230338,2110071001,,122,122,,K006521097,122,1002,2024/20/05,75369,97,0,0,25,0,1,0,27.83,9.82,0,0,0,GM OPF,2024/10/06,0,0,,,2,97,S20240302,2024/19/06,5,,5,2220,0,20240270,2110071001,1,,1,,,,,202400186,N,0,QTY 25.00 REJECTED DUE TO IMPROPER PASSIVATION.,,,2024/20/06,20240036,6,0,Y,09AACFK8758M2ZJ,8804,N,N,777,9,8531.46,9,8531.46,0,0,5,2024
20240268,2024/20/05,M,20230481,2010990854,,5,5,,K006521097,5,1003,2024/20/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240271,,1,,1,,,,,0,,0,,,,,,,0,Y,09AACFK8758M2ZJ,8804,N,N,4400,9,1980,9,1980,0,0,,
20240269,2024/20/05,M,20230210,2110019025,,104,104,,S000921155,104,13,2024/20/05,103389.83,100,0,0,4,0,6,0,33.65,7.91,0,0,0,GM OPF,2024/10/06,0,0,,,2,100,S20240301,2024/19/06,5,,5,619,0,20240272,2110019025,1,,1,,,,,202400180,N,0,04 NOS REJECTED DUE TO PERMANENT SET OBSERVED NOT AS PER SPECIFIED.,PERMANENT SET IN MM IN COMPRESSION LOAD TEST IS MORE THAN SPECIFIED.,,2024/20/06,20240036,6,0,Y,09AAYFS2731C1ZY,8804,N,N,1033.9,9,9677.3,9,9677.3,0,0,5,2024
20240270,2024/20/05,M,20230582,2110071033,,62,62,,S000525000,62,41,2024/20/05,47840,46,0,0,16,0,1,0,25.97,22.26,0,0,0,GM OPF,2024/10/06,0,0,,,2,46,S20240298,2024/19/06,5,,5,405,0,20240273,2110071033,1,,1,,,,,202400189,N,0,QTY 16.00 NOS REJECTED DUE TO IMPROPER FUNCTIONING.,,,2024/20/06,20240036,6,0,Y,09AACCS0177M1Z1,8804,N,N,1040,9,5803.2,9,5803.2,0,0,5,2024
20240271,2024/20/05,M,20230064,2101726667,,1844,1844,,M000421005,1844,M/00222,2024/20/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240274,,1,,1,,,,,0,,0,,,,,,,0,Y,09AAACM9362J1Z2,5607,N,N,12,6,1327.68,6,1327.68,0,0,,
20240272,2024/20/05,M,20240010,2101786858,,666,666,,M000421005,666,M/00227,2024/20/05,,0,0,0,666,0,0,0,0,0,0,0,0,GM OPF,2024/10/06,0,0,,,1,0,,,,,,,0,20240275,2101786858,1,,1,,,,,0,,0,TPM OBSERVED NIL AGAINST SPECIFIED 100(MIN.) IN WEFT DIRECTION.,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,61.8571,2.5,1029.92,2.5,1029.92,0,0,,
20240273,2024/20/05,M,20230553,2101786914,,6251,6251,,M000421005,6251,M/00226,2024/20/05,46690.551,6190,0,61,0,0,189,0,34.66,7.6,0,0,0,GM OPF,2024/24/05,0,0,,,2,6190,S20240218,2024/28/05,,,5,221,0,20240276,2101786914,1,,2,,,,,202400128,N,0,,,,2024/31/05,20240028,6,0,Y,09AAACM9362J1Z2,5806,N,N,7.5429,2.5,1178.77,2.5,1178.77,0,0,5,2024
20240274,2024/20/05,M,20230412,2101126374,,1255,1255,,M000421005,1255,M/00224,2024/20/05,35235.5889,1241,0,14,0,0,21,0,34.61,29.45,0,0,0,GM OPF,2024/31/05,0,0,,,2,1241,S20240287,2024/13/06,,,5,809,0,20240277,2101126374,1,,1,,,,,202400159,N,0,,,,2024/24/06,20240039,6,0,Y,09AAACM9362J1Z2,5607,N,N,28.3929,6,2137.99,6,2137.99,0,0,5,2024
20240275,2024/20/05,M,20230061,2101787010,,6896,6896,,M000421005,6896,M/00225,2024/20/05,101985.2925,6825,0,71,0,0,225,0,34.64,8.65,0,0,0,"GM/OPF,KANPUR",2024/27/05,0,0,,,2,6825,S20240236,2024/30/05,,,5,609,0,20240278,2101787010,1,,3,,,,,202400136,N,0,,,,2024/31/05,20240028,6,0,Y,09AAACM9362J1Z2,5806,N,N,14.9429,2.5,2576.16,2.5,2576.16,0,0,5,2024
20240276,2024/20/05,M,20210261,2101126278,,1172,1172,,M000421005,1172,M/00223,2024/20/05,8648.264,1160,0,12,0,0,9,0,34.64,0,0,0,0,GM OPF,2024/10/06,0,0,,,2,1160,S20240309,2024/21/06,,,5,612,0,20240279,2101126278,1,,1,,,,,202400195,N,0,,,,2024/24/06,20240039,6,0,Y,09AAACM9362J1Z2,5607,N,N,7.4554,6,524.26,6,524.26,0,0,5,2024
20240277,2024/20/05,M,20230592,2101786855,,1459,1459,,M000421005,1459,M/00221,2024/20/05,,0,0,0,1459,0,0,0,0,0,0,0,0,GM OPF,2024/10/06,0,0,,,1,0,,,,,,,0,20240280,2101786855,1,,1,,,,,0,,0,TPM IN WEFT DIRECTION OBSERVED 2&1 AGAINST SPECIFIED 100(MIN).,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,67,2.5,2443.83,2.5,2443.83,0,0,,
20240278,2024/20/05,M,20230430,2101787014,,33181,33181,,M000421005,33181,M/00220,2024/20/05,207798.7397,32663,0,518,0,0,1045,0,34.45,7.19,0,0,0,GM OPF,2024/02/07,0,0,,,2,32663,S20240399,2024/10/07,,,5,603,0,20240281,2101787014,1,,12,,,,,202400266,N,0,,,,,,,0,Y,09AAACM9362J1Z2,5806,N,N,6.3619,2.5,5277.36,2.5,5277.36,0,0,5,2024
20240279,2024/20/05,M,20230402,2101126419,,1357,1357,,S009925009,1357,91,2024/20/05,35100.875,1334,0,23,0,0,18,0,34.41,20.64,0,0,0,"GM/OPF,KANPUR",2024/03/06,0,0,,,2,1334,S20240311,2024/21/06,,,5,108,0,20240282,2101126419,1,,1,,,,,202400174,N,0,,,,2024/24/06,20240039,6,0,Y,09ADWPK1340G1ZE,5607,N,N,26.3125,6,2142.36,6,2142.36,0,0,5,2024
20240280,2024/20/05,M,20230130,2101682251,,34296,34296,,S009925009,34296,90,2024/20/05,312170.8851,33447,0,849,0,0,1980,0,34.13,3.14,0,0,0,GM OPF,2024/06/07,0,0,,,2,33447,S20240417,2024/11/07,,,5,115,0,20240283,2101682251,1,,11,,,,,202400291,N,0,,,,,,,0,Y,09ADWPK1340G1ZE,5806,N,N,9.3333,2.5,8002.37,2.5,8002.37,0,0,3,2024
20240281,2024/20/05,M,20230407,2101797031,,58389,58389,,V000921032,58389,54,2024/20/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240284,,1,,29,,,,,0,,0,,,,,,,0,Y,09AANFV8115G1ZS,5806,N,N,5.6762,2.5,8285.69,2.5,8285.69,0,0,,
20240282,2024/20/05,M,20230119,2101728446,,180,180,,V004721006,180,145,2024/20/05,31226.7882,174,0,6,0,0,6,0,33.83,8.19,0,0,0,GM OPF,2024/02/07,0,0,,,2,174,S20240401,2024/10/07,,,5,114,0,20240286,2101728446,1,,1,,,,,202400269,N,0,,,,,,,0,Y,09AABCV1571F1ZE,5607,N,N,179.46,6,1938.17,6,1938.17,0,0,4,2024
20240293,2024/20/05,M,20230589,2101728446,,213,213,,V004721006,213,144,2024/20/05,38665,209,0,4,0,0,9,0,34.34,26.49,0,0,0,"GM/OPF,KANPUR",2024/04/07,0,0,,,2,209,S20240402,2024/10/07,,,5,115,0,20240285,2101728446,1,,1,,,,,202400282,N,0,,,,,,,0,Y,09AABCV1571F1ZE,5607,N,N,185,6,2364.3,6,2364.3,0,0,4,2024
20240283,2024/21/05,M,20240056,2110077025,,32,32,,S005921011,32,7,2024/21/05,31728.8128,32,0,0,0,0,1,0,35,30,0,0,0,GM OPF,2024/03/06,0,0,,,2,32,S20240267,2024/06/06,5,,5,108,0,20240287,2110077025,1,,1,,,,,202400169,N,0,,,,2024/11/06,20240033,6,0,Y,09ACDPG9588L2ZT,8804,N,N,991.5254,9,2855.59,9,2855.59,0,0,4,2024
20240284,2024/21/05,M,20230331,2110080001,,52,52,,S005921011,52,8,2024/21/05,21844.0704,48,0,0,4,0,1,0,32.31,1.5,0,0,0,GM OPF,2024/27/06,0,0,,,2,48,S20240378,2024/04/07,5,,5,209,0,20240288,2110080001,1,,1,,,,,202400250,N,,REJECTED DUE TO POOR FINISH AND COMPRESSION LOAD AT LAB,,,2024/05/07,20240053,6,0,Y,09ACDPG9588L2ZT,8804,N,N,455.0848,9,2129.79,9,2129.79,0,0,5,2024
20240285,2024/21/05,M,20220398,2110038026,,215,215,,S005921011,215,9,2024/21/05,11843.232,215,0,0,0,0,1,0,35,9,0,0,0,GM OPF,2024/03/06,0,0,,,2,215,S20240265,2024/06/06,5,,5,1110,0,20240289,2110038026,1,,1,,,,,202400170,N,0,,,,2024/11/06,20240033,6,0,Y,09ACDPG9588L2ZT,8804,N,N,55.08,9,1065.79,9,1065.79,0,0,4,2024
20240286,2024/21/05,M,20230476,2110090016,,650,650,,S005921011,650,10,2024/21/05,,0,0,0,0,0,0,0,,,0,0,0,,,0,0,,,3,0,,,,,,,0,20240290,,1,,1,,,,,0,,0,,,,,,,0,Y,09ACDPG9588L2ZT,8804,N,N,148.3051,9,8675.84,9,8675.84,0,0,,
20240287,2024/21/05,C,20240119,2510213175,,5000,5000,,0,5000,14,2024/20/05,14250,5000,0,0,0,0,0,0,0,0,0,0,0,GM OPF,2024/29/05,0,0,,,2,5000,S20240250,2024/01/06,,,5,503,0,20240291,2510213175,0,,5000,,M/S PRIYA ENTERPRISES KANPUR,,,0,,0,,,,2024/06/06,20240032,6,0,Y,09ATWPK3223E1ZJ,4817,N,N,2.4152,9,1087,9,1087,0,0,,
20240288,2024/21/05,M,20230056,2101221251,,1807,1807,,O000921013,1807,MS/N/010,2024/16/05,669300,1725,0,82,0,0,12,0,33.41,8.33,0,0,0,GM OPF,2024/19/06,0,0,,,2,1725,SA20240024,2024/26/06,,,5,3213,0,20240293,2101221251,1,,9,,,,,202400231,N,0,,,,2024/27/06,20240043,6,0,N,27AAACP3167G1ZH,5407,N,N,388,0,0,0,0,5,35055.8,5,2024
